arte,artista,año,kentridge,museo,obra,premio,bienal,proyecto,años,director,pabellón,venecia,artistas,asturias,edición,obras,princesa,artes,mundo,internet,zombies,amazon,google,of,usuarios,call,duty,black,ops,prime,android,televisión,asistente,compañía,facebook,vez,tiempo,mayo,tus,teatro,danza,madrid,espectáculo,público,mejor,niño,otros,música,ionesco,merce,función,ballet,cunningham,así,ellos,escenario,dice,vida,nunca,productos,euros,españa,audiencia,marcas,millones,2016,sector,nuevo,ciento,distribución,2015,serna,telefónica,canales,fomento,accionistas,2010,pasado,nueva,moda,equipo,marca,negro,gran,reina,trabajo,dior,álex,día,campaña,hija,vogue,balenciaga,costura,gonzález,rodaje,parte,familia,missoni,partido,mutua,open,bien,djokovic,18,barco,final,almagro,velero,suárez,tenis,porque,nadal,set,segundo,pista,español,fognini,scariolo,thoreau,libro,sino,naturaleza,nada,poesía,puede,siempre,escribir,forma,aunque,emerson,historia,creo,hacer,manera,the,mitchell,cosas,libros,tierra,universidad,científicos,investigadores,humanos,cerebro,homo,pueden,estudio,superficie,matemáticas,especie,herramientas,rocas,naledi,gamma,donde,hecho,luz,sistema,especies,río,aves,amazonía,seo,climático,protección,red,loras,geoparque,janeiro,cigüeñas,organización,conservación,población,cambio,carbono,slcp,león,mar,san,rey,maría,siglo,don,hoy,mesa,diego,corriente,señor,alemania,hércules,orgaz,guerra,alemanes,varona,leyenda,días,hombre,isla,Categoria
0,0,0,0,0,0,0.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3537,0,0,0,0,0,0,0,0,0,0,0,0.1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0669,1.0322,0.474,0,0,0,0,0,0,0,0,0,4.7676,1.0322,0,0,0,5.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Naturaleza
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7074,0,0,0.7806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7806,0,0,0,0,0,0,0,0,0,0.5663,0,0,0.9668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2828,0,0,0.8909,2.1338,2.0644,1.896,2.2094,0,0,0,1.1919,0,0,0,0.3399,0,0,1.8314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8451,0,0,0,0,0.8037,0,0.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Naturaleza
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699,0,0,0,0,0,0,0,0,0,1.1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948,0,0,Naturaleza
0,0,0,0,0,0,0,0,0,-0.1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5663,0,0,0,0,0,0.1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Naturaleza
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5663,0,0,0.3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7818,0,0,0,0,0,0,0.699,0,0,0,0,0,0,0,0,0,0.5779,0,0,0,0,0,0,0,0,0,0,0,0.3468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Naturaleza
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7074,0,0,0,0,0,0,0,0,0,0,0,0.1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4834,0,0,0.1375,0,0,0,0,0,0,0,0,0,0,0,0,0.2828,0,0,2.6727,0,0,0.948,0,9.799900000000001,0,0,0,0,0,0,0,0,0,1.8314,0,0,0,0,0,0,0,0,0.5127,0,0,0,0,0,0,0,0,0,0.5127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Naturaleza
0,0,0,0,0,0,0,0,0.641,-0.1067,0.4834,0,0,0,0,0,0,0,0,0.1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2888,0,0,0,0,0,0.3903,0,0,0,0,0,0,0,0,0,0,0,0,2.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5779,0,8.208,0,0,0.4137,0,0,0,0,0.368,0,0,0.3266,0,0,0,0,0,0,0,0.8037,0,0,0,0,0,0,0,0,0.5333,0,0,0,0,0,0,0,0,0.2596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Naturaleza
0,0,0,0,0,0,0,0,0,0,0.4834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227,0,0,0,0,0,1.4148,0.8451,0,0,0,0.2769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2676,4.1288,0,0,0,0,0,0,0,0,6.215000000000001,0.6798,2.3838,0,0.9157,1.1919,0,0,0,0,0,0.4137,0,0,0,0,0,0,0,0,0,0,0,1.5381,0,0,0,0.8037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Naturaleza
0.6798,0.6021,0,0,0,0,0,0,1.282,-0.2134,0,0,0,3.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1594,0.3979,0,0,0,0.3537,0,0,0.3903,0,0,0,0,0,0,0,0,0.4647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1326,0,0,0,0,1.3674,0,0,0,0,0,0,0,0,0,0,0,1.0669,0,0.5656,0,0,0,0,0,0.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6146,0.5127,0,0,0,0,0.3468,0,0,0,0,0,0,0,0,0.8037,0,0.474,0,0,0,0,0,0,0.5333,0,0,0,0,0,0,0,0,0,0.3827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Naturaleza
0.6798,0,0,0,0,0,0,0,0,0,0,0,0,0.641,0,1.4296,0,0,0,0.5635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3903,0,0,0,0,0,0,0,0,0.3098,0,0,0,0.371,1.3674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.398,0,0,0,0,0.3399,0,0,0,0,0,0,0,0.6146,5.3664,0,1.8438,1.0254,2.4111,0.3332,0.736,0.7312,0,0.3266,0.942,0,0.8451,1.0254,0,0,0,1.6074,2.4717,0.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2596,0,0.7844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Naturaleza
0.3399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7148,0,0,0.8239,0.5635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227,0,0,2.7470999999999997,0,0,0,0,0,0.3903,0,0.2769,0,0,0,0,0,0,0.3098,0.6021,0,0,0.2968,0.6837,0,0,0,0,0,0,0,0,0.3903,0,0,0,0,0,0,0,0,0,0,0.3979,0,0.4834,0,0,0.1375,0,0.9118,0,0,0,0,0,0,0,0,0,0,0.2828,0,0,0,0,0,0.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5779,0,0,0,0,0.4137,0,0.5127,0,1.666,0,0,1.3872,0.3266,0,0,0,0.5127,1.6989,0,0,1.6074,0,0,0,0,0,0,0,0,0.5333,0,0,0,0,0,0,0,0,0,1.1481,0,0,0,0,0,0,0,0,0,0.7659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3468,0,0,0,0,0,0,0,0,0,0,0,0,0.6021,0,Naturaleza
0.6798,0,0,0,0,0.3537,0,0,0,-0.2134,0,0,0,0,0,0,0,0,0,0.6761999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0.7659,0,0,0,0.908,0.7969999999999999,0,0,0,0,0,0,0,1.1709,0,0.2769,0,0,0,0,0,0,0.1549,1.2042,0,0,0.6678000000000001,0.6837,0,0,0.2888,0,0,0.301,0,0,0.3903,1.0322,0,0,0,0,0,0,0,1.0322,1.1326,0,0,0,0,0,0.1375,0,1.8236,0,0,0.2828,0,0,0,0,0,0,0,0.2828,0,0,0,0,0,0.474,0,0,0,0,0,0,0,0,1.0196999999999998,0,0,0,0,1.1558,0,0,15.979600000000001,1.3416,1.2411,6.7606,4.1016,1.6074,1.9992,0.368,5.8496,1.734,1.3064,12.245999999999999,0,5.915699999999999,0.5127,1.1326,0,0,1.6074,1.6478,0.474,1.1796,0,0,0,0,0,1.5998999999999999,0,0,0,0,0,0,0,0,0.7787999999999999,1.1481,0,0,0,1.6478,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0.8037,0,0,0,0.9118,0,1.0404,0.7482,0,0.8239,0,0,0,0,0.7148,0,0,0,0.948,2.4084,0,Naturaleza
0,0,0.243,0,0,1.0611000000000002,0,0,0,0,0.4834,0,0,0,0,0.7148,0,0,0,0.1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8674,0.227,0,0,0,0,0,0,0.8451,0,1.1709,0,0.2769,0,0,0,0,0,0,0.3098,0,0,1.5687000000000002,0.8162,0.6837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7958,0,0,0,0,0,0,0,0,0,1.414,0,0,0,0,0,0,0,0.2828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6798,0,0,0,0,0,0,0,4.609500000000001,0.8944,2.8959,1.8438,2.0508,0.8037,0.6664,0.736,0,0.6936,0.6532,1.884,0.4137,0,0,0,0.5333,0,0,0.8239,0,0.5898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474,1.8062999999999998,0,Naturaleza
0,0,0.486,0,0,0,0,0,0,-0.5335,0,0,0,0,0,0.7148,0.7482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227,0.6376,0,0,0,0,0,0,0.6276,1.9514999999999998,0,0.5538,1.4964,0,0,0,0,0,0,0,0,0,0.0742,0,0,0,0,0,0,0,0,0,0,0,1.8314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0,0,0,0.2828,0,0,0,0,0,0,0,0.5656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6798,0,0,0,0,0,0,0,0,0,0.4137,0,0,0,0,0,0,0.3468,0,0,2.4822,0,1.0254,1.1326,0.5333,0,0.8037,0.8239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4964,0,0,0,0,0,0,0,0.4559,0,0.3468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Naturaleza
0.3399,1.2042,0,0,0,0,0,0,0,0,0,0,0,0.641,0,0,1.4964,0,0,0.1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8674,0,0.1594,0,0,0,0,0,0,0,0.3903,0.9157,0.2769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9157,0,0,0,0,0,0,0,0,0,0,1.0322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6548,0,0,0,0.3332,0,0,0,0,0,0,0,0.5127,0.5663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8909,0,0,0,0,0,Naturaleza
0,0,0,0,0,0,0,0,0,-0.1067,0,0,0,0,0,0,0,0,0,0.1127,0,0,0,0,3.4673999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5612,0,0.2769,0,0,0,0,0,0,0,0.6021,0,0,0,0,0,0,0,0.8674,0,0,0,0,0,1.0322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41250000000000003,0,0.4559,0,0,0,0,0,0,0,0,0,0,0.5656,0,0,0,0,0,0,0,0,0,0.699,0,0,0,0,0.6798,0,0,0,0,0,0,0,0,0.8944,1.2411,0,0.5127,0,0.6664,0.368,2.9248,0,0.3266,0,0,0,0,0.5663,4.7997,0,0,0.8239,0,0,0,0,0,0,0,0.5333,0,0,0,0,0,0,0,0,0.2596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9118,0,0,0,0,0,0,0,0,0,1.4296,0,0,0,0.474,0.6021,0,Naturaleza
0.6798,0,0,0,0,0,0,0,0.641,-0.1067,0,0,0,0,0,0,0,0,0,0.2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1594,0.3979,0,0,0,0.3537,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6837,0,0,0.4559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3399,0,0,0.9157,0,0,0,0,0,1.7888,0.4137,0.6146,0,0,0,0,0,0.3468,0,0,0,0,0,0,0,0,0.8037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6021,0,Naturaleza
0,0.6021,0.486,0,0,0.3537,0.641,0,1.282,-0.3201,0.4834,0,0,0.641,0,0.7148,0,0,0.8239,0.1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7348,0.227,0.47819999999999996,0,0,0.8772,0,0,0,1.8828,0,0,0.5538,1.4964,0,0,0,0,0,0.1549,1.2042,0,0,0.0742,0.6837,0,0,0.2888,0,0,0,0,1.0669,0.7806,0,0,0,0,0,0,0,0,0,0,0,0,0.4834,0,0,0,0,0.4559,0,0,0.8484,0,0,0,0,0,0,0,0.2828,0,0,0,0,0,0.474,0,0,0,0,0,0,1.1047,0,0.6798,0,0,0.9157,0,0.5779,0,0,0,2.6832,1.2411,0,2.5635000000000003,10.4481,0,1.8399999999999999,0.7312,1.0404,1.3064,0,0,4.2255,1.0254,0,0,0,0,4.9434,0,0.5898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2596,0.7654,1.5688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0254,0,0,0,0.7482,0,0,0,0,0,0,0,0,0,0,0,0,0,Naturaleza
0.3399,0.6021,0.243,0,0,1.4148,0,0,0,-0.5335,0.4834,0,0,0,0,0.7148,0,0,0,0.1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2769,0,0,0,0,0,0,0,0.6021,0.8674,1.5687000000000002,0.22260000000000002,0.6837,0,0,0,0,0,0.301,0,0,0.7806,0,0,0,0,0,0,0,0,0,0,0.7958,0,0,0,0,0,0,0.9118,0,0,0.5656,0,0,0,0,0,0,0,0.2828,0,0,0.8909,0,0,0.474,0,0,0,0,0,0,0,0,0,0,0,0.9157,0,0.5779,0,0,0,0.4472,0,0,0,0,0,0.368,0.7312,0,0.3266,0,1.2411,0,0,0,2.1332,14.549999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474,0.6021,0,Naturaleza
0,0,0,0,0,0,0,0,0,-0.2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5663,0,0,0,0,0,0.1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474,0,0,0,1.398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4137,0,0,0,0,0,0,0,0,0,0.4137,0,0,0.5663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5127,0.4559,0,0,0,0,0,0,0,0,0,0.7148,0,0,0,0,0,0,Naturaleza
0,0,0,0,0,0,0,0,0,-0.2134,0,0,0,0,0,0,0,0,0,0.7888999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227,0.1594,0,0,0,0,0,0,0,1.1709,0,0,0,0,0,0,0,0,0.4647,0,0,0.5229,0.5936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0.9118,0,0,0.5656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.398,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4719999999999995,0,0.6146,0,0,1.3328,2.208,2.1936,0,0,0,2.0685000000000002,1.6902,2.5635000000000003,2.8315,0,0,2.4111,0,0.948,0.5898,0,0.8037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3827,0,0,0,0,0,0,0,2.0644,0,0,0,0,0,0,0,0,0,1.4964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Naturaleza
1.0196999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0.641,0,0,0.7482,0,0,0.1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454,0.3188,0,0,0,0,0,0,0,0,0,0,0.7482,0,0,0,0,0,0.3098,0,0,0,0,0.6837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5663,0,0,0.4834,0,0,0.1375,0,0.4559,0,0,0,0,0,0,0,0,0,0,0.2828,0.7844,0,0,0,0,0.948,0,0,0,0,0,0,0,0,1.0196999999999998,0,0,0,0,0,0,0,0,0,0,1.2292,0,1.6074,0,0.368,0,0,0.6532,0,0,0,0.5127,0,0,0,1.6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8239,0,0,0,0,0,0,0,0,0,0,Naturaleza
0,0,0.243,0,0,0,1.923,0,0,-0.1067,0,0,0,0,0,0,0,0,0,0,0.6837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47819999999999996,0,0,0,0,0,0,0,0,0,0.2769,0,0,0,0,0,0,0.1549,0,0,0.5229,0,0,0,0.699,0,0,0,0,0.9157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1375,0,0,0,0,0,0,0,0,0,0,0,0,0.5656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4472,0.4137,0,0,0,0.6664,0,0,0.3468,0.3266,0,0.8274,0,0,0,0,0,0,0,0,1.1796,0,0,0,0,0,0.5333,0,0,8.8376,0,0,0,0,0,0.7787999999999999,0.7654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8236,0,0,0,0,0,0,0,0,0,0,0,0,2.5353,0,0,0,Naturaleza
0,0,0,0,0,0,0.641,0,0,-0.3201,1.9336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3188,0,0,0,0,1.4148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6837,0,0.699,0.2888,0,0,0.301,0,0,0,0,0,2.097,0,0,0,0,0,0,0,0,0,0,0,0,0.1375,0,0,0,0,0,0,0,0,0,0,0,0,0.8484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5127,0,0,0,0,0,0.3266,0,0,0,0,0,0,0,0,0,0,1.7694,0.7659,0,0,0,0,0.5333,0,0,3.3141,0,0,0,0,0,0,0.7654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474,0,0,Naturaleza
0,0,0,0,0,0,0,0,0.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3468,0,0,0,0,0.5127,0,0,0,0,0,0.948,0,2.2977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7654,3.1376,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4964,0,0,0,0,0,0,0,0,0,Naturaleza
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1937,0,0,0,0,0.1375,0,0.4559,0,0,0,0,0,0,0,0,0,0,0.2828,0.7844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3399,0,0,0,0,0,0,0,0,0,0.4137,0,0,0.8037,0,0,0,0,0.3266,0,0,0,0,0,0.5333,0,0,0,0.474,0.5898,0,0,0,0,0,0,0,0,0,1.5688,0,0,0,0,0,0,0,0,0.6548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7482,0,0,0,0,0,0,0,0,0,Naturaleza
0,0,0,0,0.6837,0,0,0,0,-0.1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2769,0,0,0,0,0,0,0.1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2828,0,0,0,0,0,0.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3332,0,0,0,0,0,0,0,0,0,1.0666,0,0,0,0,0,2.2977,1.6074,1.6074,4.71,0,0,0.8909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Naturaleza
